model,variable,cluster_method,optimize,optimize_objective,optimize_params,optimize_n_trials,best_trial,best_score,best_spatial_eps,best_temporal_eps,best_min_samples,cluster_variable,n_clusters_from_log,n_clustered_points,noise_percent,n_noise_points,n_clusters,cluster_ids,cluster_id,time_duration,time_duration_timesteps,time_end,time_end_timestep,time_iqr_50,time_iqr_68,time_iqr_90,time_mean,time_mean_shift_magnitude,time_median,time_median_activity_time,time_membership_peak,time_membership_peak_density,time_pooled_median_transition_time,time_pooled_std_transition_time,time_start,time_start_timestep,time_std,time_steepest_gradient,time_steepest_gradient_timestep,time_value_at_end,time_value_at_iqr_90_end,time_value_at_iqr_90_start,time_value_at_start,time_value_change,time_value_change_iqr_90,general_stats_error
TaiESM1,AnnualRainfall,SpaceTimeDBSCAN,True,combined_spatial_nonlinearity,"{'spatial_eps': (300.0, 1000.0), 'temporal_eps': (0.1, 0.8), 'min_samples': (9, 50)}",1000,143,1.0119,414.81867638658224,0.5573035869163029,9,AnnualRainfall_dts_cluster,1,36,63.9,23,1,[0],0,0.1969514372235608,6,0.7561583520705994,22,"(0.5909084468796664, 0.6887230752230948)","(0.5909084468796664, 0.6887230752230948)","(0.5592069148470387, 0.7561583520705994)",0.645621048365399,-115.31976736669526,0.6393647505859974,0.6393647505859974,0.6230619384224383,0.003787878787878788,0.6230619384224383,0.06262022335036568,0.5592069148470387,16,0.06473921706278264,0.6230619384224383,17.0,1395.1371347704116,1395.1371347704116,1525.5031452434196,1525.5031452434196,-130.36601047300792,-130.36601047300792,'GeneralStats' object has no attribute 'all_stats'
