model,variable,rolling_years,cluster_method,optimize,timestamp,optimize_objective,optimize_params,optimize_n_trials,best_trial,best_score,best_spatial_eps,best_temporal_eps,best_min_samples,cluster_variable,n_clusters_from_log,n_clustered_points,noise_percent,n_noise_points,n_clusters,cluster_ids,cluster_id,time_duration,time_duration_timesteps,time_end,time_end_timestep,time_iqr_50,time_iqr_68,time_iqr_90,time_mean,time_mean_shift_magnitude,time_median,time_median_activity_time,time_membership_peak,time_membership_peak_density,time_pooled_median_transition_time,time_pooled_std_transition_time,time_start,time_start_timestep,time_std,time_steepest_gradient,time_steepest_gradient_timestep,time_value_at_end,time_value_at_iqr_90_end,time_value_at_iqr_90_start,time_value_at_start,time_value_change,time_value_change_iqr_90,general_stats_error
TaiESM1,MCWD,10,SpaceTimeDBSCAN,True,2026-07-22T15:36:51.672446,combined_spatial_nonlinearity,"{'spatial_eps': (200.0, 1000.0), 'temporal_eps': (0.1, 1.0), 'min_samples': (10, 30)}",1000,86,6.2429,813.7333092150195,0.9933018295568354,10,MCWD_dts_cluster,2,87,36.8,32,2,"[0, 1]",0,0.6636062153535249,21,0.931661127205814,26,"(0.5279576962504962, 0.6556675627494428)","(0.4075131595247399, 0.6556675627494428)","(0.2948354060081897, 0.7222233469074126)",0.5292118463937519,-43.406588245257836,0.5435823055487106,0.5435823055487106,0.6230619384223246,0.0065919578114700065,0.6069851926509102,0.1379270959372514,0.268054911852289,5,0.18340639419431162,0.6230619384223246,16.0,-279.41256344611327,-269.70570924137047,-230.7350798962537,-233.21117496495026,-46.20138848116301,-38.97062934511678,'GeneralStats' object has no attribute 'all_stats'
TaiESM1,MCWD,10,SpaceTimeDBSCAN,True,2026-07-22T15:36:51.672446,combined_spatial_nonlinearity,"{'spatial_eps': (200.0, 1000.0), 'temporal_eps': (0.1, 1.0), 'min_samples': (10, 30)}",1000,86,6.2429,813.7333092150195,0.9933018295568354,10,MCWD_dts_cluster,2,87,36.8,32,2,"[0, 1]",1,1.075938949997635,31,1.483452109522375,41,"(0.7222233469074126, 0.9677238594158553)","(0.7222233469074126, 1.44643645004453)","(0.4075131595247399, 1.483452109522375)",0.9379407461379188,-44.27116509070038,0.8428319858052191,0.8428319858052191,0.8252670011615351,0.0013183915622940012,0.8252670011615351,0.3053245325132322,0.4075131595247399,10,0.340104453130663,0.7905130720779994,21.0,-177.22803630997078,-177.22803630997078,-133.44278273358213,-133.44278273358213,-43.78525357638864,-43.78525357638864,'GeneralStats' object has no attribute 'all_stats'
