model,variable,rolling_years,cluster_method,optimize,timestamp,clustering_params,cluster_variable,n_clusters_from_log,n_clustered_points,noise_percent,n_noise_points,n_clusters,cluster_ids,cluster_id,time_duration,time_duration_timesteps,time_end,time_end_timestep,time_iqr_50,time_iqr_68,time_iqr_90,time_mean,time_mean_shift_magnitude,time_median,time_median_activity_time,time_membership_peak,time_membership_peak_density,time_pooled_median_transition_time,time_pooled_std_transition_time,time_start,time_start_timestep,time_std,time_steepest_gradient,time_steepest_gradient_timestep,time_value_at_end,time_value_at_iqr_90_end,time_value_at_iqr_90_start,time_value_at_start,time_value_change,time_value_change_iqr_90,general_stats_error
GFDL-ESM4,grassFrac,1,SpaceTimeDBSCAN,False,2026-07-22T01:28:26.103718,"{'spatial_eps': 600, 'temporal_eps': 0.9, 'min_samples': 15}",grassFrac_dts_cluster,1,125,56.0,70,1,[0],0,1.934139989095911,64,3.991713037984482,149,"(2.7430769127539065, 3.521560095353152)","(2.5025353005701163, 3.617032454931973)","(2.0902406642690607, 3.903695270543949)",3.0466750024509817,26.443038940429688,3.043071315353018,3.043071315353018,3.3276592514013146,0.0021337126600284497,3.1677201620158257,0.4937108822016321,2.057573048888571,85,0.5456264553088874,3.7977065797741147,140.0,50.64577102661133,45.23726272583008,20.0557861328125,17.846792221069336,32.79897880554199,25.181476593017578,'GeneralStats' object has no attribute 'all_stats'
