model,variable,rolling_years,shift_method_name,cluster_method_name,method,shift_direction,shift_selection,optimize,optimize_params,optimize_objective,optimize_direction,optimize_n_trials,run_name,best_trial,best_score,best_spatial_eps,best_temporal_eps,best_min_samples,cluster_variable,n_clusters_from_log,n_clustered_points,noise_percent,n_noise_points,n_clusters,cluster_ids,cluster_id,time_duration,time_duration_timesteps,time_end,time_end_timestep,time_iqr_50,time_iqr_68,time_iqr_90,time_mean,time_mean_shift_magnitude,time_median,time_median_activity_time,time_membership_peak,time_membership_peak_density,time_pooled_median_transition_time,time_pooled_std_transition_time,time_start,time_start_timestep,time_std,time_steepest_gradient,time_steepest_gradient_timestep,time_value_at_end,time_value_at_iqr_90_end,time_value_at_iqr_90_start,time_value_at_start,time_value_change,time_value_change_iqr_90,general_stats_error
GFDL-ESM4,fFire,10,ASDETECT(),SpaceTimeDBSCAN,SpaceTimeDBSCAN,positive,local,True,"{'spatial_eps': (500.0, 2000.0), 'temporal_eps': (0.1, 0.5), 'min_samples': (10, 50)}",mean_spatial_autocorrelation,maximize,1000,GFDL-ESM4/fFire/smooth10yr/SpaceTimeDBSCAN_sp500-2000_t0p1-0p5_ms10-50_mean_spatial_autocorrelation_n1000_positive_local,15,0.8036,516.6546276744682,0.18792234295378785,10,fFire_dts_cluster,1,60,78.3,47,1,[0],0,0.18607951327356886,6,3.739674666003225,134,"(3.6170324549322004, 3.709715317270195)","(3.6170324549322004, 3.709715317270195)","(3.553595152729656, 3.739674666003225)",3.6579291598720167,0.16639524418785062,3.6637786841484115,3.6637786841484115,3.648319895861107,0.003125,3.648319895861107,0.04570155115406985,3.553595152729656,128,0.061194555219638805,3.709715317270195,132.0,0.31525324243593295,0.31525324243593295,0.14246678983808517,0.14246678983808517,0.17278645259784778,0.17278645259784778,'GeneralStats' object has no attribute 'all_stats'
