model,variable,rolling_years,cluster_method,optimize,timestamp,optimize_objective,optimize_params,optimize_n_trials,best_trial,best_score,best_spatial_eps,best_temporal_eps,best_min_samples,cluster_variable,n_clusters_from_log,n_clustered_points,noise_percent,n_noise_points,n_clusters,cluster_ids,cluster_id,time_duration,time_duration_timesteps,time_end,time_end_timestep,time_iqr_50,time_iqr_68,time_iqr_90,time_mean,time_mean_shift_magnitude,time_median,time_median_activity_time,time_membership_peak,time_membership_peak_density,time_pooled_median_transition_time,time_pooled_std_transition_time,time_start,time_start_timestep,time_std,time_steepest_gradient,time_steepest_gradient_timestep,time_value_at_end,time_value_at_iqr_90_end,time_value_at_iqr_90_start,time_value_at_start,time_value_change,time_value_change_iqr_90,general_stats_error
TaiESM1,fFire,10,SpaceTimeDBSCAN,True,2026-07-22T15:37:37.182642,combined_spatial_nonlinearity,"{'spatial_eps': (100.0, 600.0), 'temporal_eps': (0.2, 0.5), 'min_samples': (5, 30)}",1000,179,0.8823,473.1167307012202,0.38708245434602095,8,fFire_dts_cluster,5,186,58.1,108,5,"[0, 1, 2, 3, 4]",0,0.33568028728205945,7,3.1851696519839265,82,"(2.9913028290259263, 3.0875721502935107)","(2.896415175479774, 3.1362100634501076)","(2.849489364701867, 3.1851696519839265)",3.0161389828680853,0.2592920501907893,3.015284730147897,3.015284730147897,2.9913028290259263,0.008569545154911009,2.9913028290259263,0.0849573973522023,2.849489364701867,75,0.10988526519169871,3.1851696519839265,81.0,0.4541499101424238,0.4541499101424238,0.1654179818981799,0.1654179818981799,0.2887319282442439,0.2887319282442439,'GeneralStats' object has no attribute 'all_stats'
TaiESM1,fFire,10,SpaceTimeDBSCAN,True,2026-07-22T15:37:37.182642,combined_spatial_nonlinearity,"{'spatial_eps': (100.0, 600.0), 'temporal_eps': (0.2, 0.5), 'min_samples': (5, 30)}",1000,179,0.8823,473.1167307012202,0.38708245434602095,8,fFire_dts_cluster,5,186,58.1,108,5,"[0, 1, 2, 3, 4]",1,0.42150683127897537,12,1.0771743940284182,31,"(0.8958725180551141, 1.0040223874170806)","(0.8958725180551141, 1.0040223874170806)","(0.6556675627494428, 1.0771743940284182)",0.9291297063697357,0.03743233187421249,0.9496924933108346,0.9496924933108346,1.0040223874170806,0.0032959789057350032,0.9677238594158553,0.08868988212185507,0.6556675627494428,19,0.12351182673242228,0.8958725180551141,25.0,0.0660156614511596,0.0660156614511596,0.037196983779450965,0.037196983779450965,0.028818677671708634,0.028818677671708634,'GeneralStats' object has no attribute 'all_stats'
TaiESM1,fFire,10,SpaceTimeDBSCAN,True,2026-07-22T15:37:37.182642,combined_spatial_nonlinearity,"{'spatial_eps': (100.0, 600.0), 'temporal_eps': (0.2, 0.5), 'min_samples': (5, 30)}",1000,179,0.8823,473.1167307012202,0.38708245434602095,8,fFire_dts_cluster,5,186,58.1,108,5,"[0, 1, 2, 3, 4]",2,0.37374944251075704,7,4.9287706468102215,116,"(4.660276137901349, 4.874525231666723)","(4.607491968047611, 4.874525231666723)","(4.555021204299464, 4.9287706468102215)",4.732147517461215,0.14767846854781086,4.713538026971634,4.713538026971634,4.7667999160419186,0.0026367831245880024,4.7667999160419186,0.11083965767011668,4.555021204299464,109,0.13675470085673946,4.660276137901349,110.0,0.3241874365200742,0.3241874365200742,0.16816843680504015,0.16816843680504015,0.15601899971503405,0.15601899971503405,'GeneralStats' object has no attribute 'all_stats'
TaiESM1,fFire,10,SpaceTimeDBSCAN,True,2026-07-22T15:37:37.182642,combined_spatial_nonlinearity,"{'spatial_eps': (100.0, 600.0), 'temporal_eps': (0.2, 0.5), 'min_samples': (5, 30)}",1000,179,0.8823,473.1167307012202,0.38708245434602095,8,fFire_dts_cluster,5,186,58.1,108,5,"[0, 1, 2, 3, 4]",3,0.40964058564532024,8,4.502852947513759,108,"(4.194792068368088, 4.347946202906201)","(4.143971565119614, 4.399343192636422)","(4.093212361868439, 4.502852947513759)",4.278070903881613,0.01663732222890983,4.27122444632019,4.27122444632019,4.347946202906201,0.001977587343441002,4.27122444632019,0.1031399003120841,4.093212361868439,100,0.12777100943273703,4.2457045656364585,102.0,0.032292428995800704,0.032292428995800704,0.015417268222333025,0.015417268222333025,0.01687516077346768,0.01687516077346768,'GeneralStats' object has no attribute 'all_stats'
TaiESM1,fFire,10,SpaceTimeDBSCAN,True,2026-07-22T15:37:37.182642,combined_spatial_nonlinearity,"{'spatial_eps': (100.0, 600.0), 'temporal_eps': (0.2, 0.5), 'min_samples': (5, 30)}",1000,179,0.8823,473.1167307012202,0.38708245434602095,8,fFire_dts_cluster,5,186,58.1,108,5,"[0, 1, 2, 3, 4]",4,0.09488765354615225,2,2.9913028290259263,78,"(2.896415175479774, 2.9913028290259263)","(2.896415175479774, 2.9913028290259263)","(2.896415175479774, 2.9913028290259263)",2.94385900225285,0.015089913995502094,2.94385900225285,2.94385900225285,2.896415175479774,0.0013183915622940012,2.896415175479774,0.022283678843435177,2.896415175479774,76,0.047443826773076125,2.9913028290259263,77.0,0.05530853460975773,0.05530853460975773,0.04218477895962483,0.04218477895962483,0.0131237556501329,0.0131237556501329,'GeneralStats' object has no attribute 'all_stats'
