model,variable,cluster_method,optimize,optimize_objective,optimize_params,optimize_n_trials,best_trial,best_score,best_spatial_eps,best_temporal_eps,best_min_samples,cluster_variable,n_clusters_from_log,n_clustered_points,noise_percent,n_noise_points,n_clusters,cluster_ids,cluster_id,time_duration,time_duration_timesteps,time_end,time_end_timestep,time_iqr_50,time_iqr_68,time_iqr_90,time_mean,time_mean_shift_magnitude,time_median,time_median_activity_time,time_membership_peak,time_membership_peak_density,time_pooled_median_transition_time,time_pooled_std_transition_time,time_start,time_start_timestep,time_std,time_steepest_gradient,time_steepest_gradient_timestep,time_value_at_end,time_value_at_iqr_90_end,time_value_at_iqr_90_start,time_value_at_start,time_value_change,time_value_change_iqr_90,general_stats_error
TaiESM1,MCWD,SpaceTimeDBSCAN,True,combined_spatial_nonlinearity,"{'spatial_eps': (300.0, 1000.0), 'temporal_eps': (0.1, 0.8), 'min_samples': (9, 50)}",1000,160,0.4149,916.0829154257132,0.22395828194562942,9,MCWD_dts_cluster,1,30,70.0,21,1,[0],0,0.24815440322470295,8,0.6556675627495565,18,"(0.5279576962506098, 0.6230619384224383)","(0.4668186292518044, 0.6230619384224383)","(0.40751315952485356, 0.6556675627495565)",0.5473049068465669,-39.39202172921017,0.5592069148470387,0.5592069148470387,0.6230619384224383,0.002840909090909091,0.5909084468796664,0.07806417571354739,0.40751315952485356,10,0.08099259894191561,0.6230619384224383,16.0,-278.9073025415496,-278.9073025415496,-236.9916839813267,-236.9916839813267,-41.915618560222896,-41.915618560222896,'GeneralStats' object has no attribute 'all_stats'
