model,variable,rolling_years,cluster_method,optimize,timestamp,clustering_params,cluster_variable,n_clusters_from_log,n_clustered_points,noise_percent,n_noise_points,n_clusters,cluster_ids,cluster_id,time_duration,time_duration_timesteps,time_end,time_end_timestep,time_iqr_50,time_iqr_68,time_iqr_90,time_mean,time_mean_shift_magnitude,time_median,time_median_activity_time,time_membership_peak,time_membership_peak_density,time_pooled_median_transition_time,time_pooled_std_transition_time,time_start,time_start_timestep,time_std,time_steepest_gradient,time_steepest_gradient_timestep,time_value_at_end,time_value_at_iqr_90_end,time_value_at_iqr_90_start,time_value_at_start,time_value_change,time_value_change_iqr_90,general_stats_error
GFDL-ESM4,grassFrac,1,SpaceTimeDBSCAN,False,2026-07-22T00:52:11.174433,"{'spatial_eps': 500, 'temporal_eps': 0.8, 'min_samples': 10}",grassFrac_dts_cluster,2,140,67.9,95,2,"[0, 1]",0,1.5686707617223874,51,3.852621763870957,143,"(2.9517631347981705, 3.4247374287954813)","(2.563438438599917, 3.521560095353152)","(2.315708458128711, 3.7977065797741147)",3.155726180215499,21.25442886352539,3.2472550005417418,3.2472550005417418,3.521560095353152,0.0021337126600284497,3.2632609952426037,0.4428283104442448,2.2839510021485694,92,0.4757151571892523,3.7977065797741147,140.0,40.855384826660156,41.1846923828125,19.569534301757812,18.08158302307129,22.773801803588867,21.615158081054688,'GeneralStats' object has no attribute 'all_stats'
GFDL-ESM4,grassFrac,1,SpaceTimeDBSCAN,False,2026-07-22T00:52:11.174433,"{'spatial_eps': 500, 'temporal_eps': 0.8, 'min_samples': 10}",grassFrac_dts_cluster,2,140,67.9,95,2,"[0, 1]",1,1.4891777374143658,50,3.991713037984482,149,"(2.921677639262441, 3.6483198958609364)","(2.772761068989894, 3.7977065797741147)","(2.7430769127539065, 3.903695270543949)",3.326672382217487,30.816640853881836,3.392357049355894,3.392357049355894,3.617032454931973,0.0021337126600284497,3.3600081503786043,0.4111795892678676,2.5025353005701163,99,0.47280212766696805,3.7977065797741147,140.0,68.06623840332031,55.97306442260742,27.59303092956543,26.28277015686035,41.78346824645996,28.380033493041992,'GeneralStats' object has no attribute 'all_stats'
