model,variable,rolling_years,method,shift_direction,shift_selection,optimize,optimize_params,optimize_objective,optimize_direction,optimize_n_trials,run_name,best_trial,best_score,best_spatial_eps,best_temporal_eps,best_min_samples,cluster_variable,n_clusters_from_log,n_clustered_points,noise_percent,n_noise_points,n_clusters,cluster_ids,cluster_id,time_duration,time_duration_timesteps,time_end,time_end_timestep,time_iqr_50,time_iqr_68,time_iqr_90,time_mean,time_mean_shift_magnitude,time_median,time_membership_peak,time_membership_peak_density,time_start,time_start_timestep,time_std,time_steepest_gradient,time_steepest_gradient_timestep,time_value_at_end,time_value_at_iqr_90_end,time_value_at_iqr_90_start,time_value_at_start,time_value_change,time_value_change_iqr_90,general_stats_error
GFDL-ESM4,grassFrac,5,SpaceTimeDBSCAN,positive,local,True,"{'spatial_eps': (500.0, 2000.0), 'temporal_eps': (0.1, 0.5), 'min_samples': (10, 50)}",mean_spatial_autocorrelation,maximize,1000,GFDL-ESM4/grassFrac/smooth5yr/SpaceTimeDBSCAN_sp500-2000_t0p1-0p5_ms10-50_mean_spatial_autocorrelation_n1000_positive_local,399,0.7745,1564.9978181160623,0.19360232743668904,22,grassFrac_dts_cluster,1,143,80.4,115,1,[0],0,0.35948994773525556,12,3.043071315353245,115,"(2.772761068990178, 2.9517631347985116)","(2.772761068990178, 2.982010006807286)","(2.7133595516653486, 3.043071315353245)",2.867458987039735,9.067092895507812,2.8768115124920257,2.921677639262782,0.004166666666666667,2.6835813676179896,103,0.11506959002445669,2.8321416949245304,107.0,52.7723388671875,52.7723388671875,41.94636535644531,42.92838668823242,9.843952178955078,10.825973510742188,'GeneralStats' object has no attribute 'all_stats'
