model,variable,rolling_years,method,shift_direction,shift_selection,optimize,optimize_params,optimize_objective,optimize_direction,optimize_n_trials,run_name,best_trial,best_score,best_spatial_eps,best_temporal_eps,best_min_samples,cluster_variable,n_clusters_from_log,n_clustered_points,noise_percent,n_noise_points,n_clusters,cluster_ids,cluster_id,time_duration,time_duration_timesteps,time_end,time_end_timestep,time_iqr_50,time_iqr_68,time_iqr_90,time_mean,time_mean_shift_magnitude,time_median,time_membership_peak,time_membership_peak_density,time_start,time_start_timestep,time_std,time_steepest_gradient,time_steepest_gradient_timestep,time_value_at_end,time_value_at_iqr_90_end,time_value_at_iqr_90_start,time_value_at_start,time_value_change,time_value_change_iqr_90,general_stats_error
GFDL-ESM4,grassFrac,3,SpaceTimeDBSCAN,positive,local,True,"{'spatial_eps': (500.0, 2000.0), 'temporal_eps': (0.1, 0.5), 'min_samples': (10, 50)}",mean_spatial_autocorrelation,maximize,1000,GFDL-ESM4/grassFrac/smooth3yr/SpaceTimeDBSCAN_sp500-2000_t0p1-0p5_ms10-50_mean_spatial_autocorrelation_n1000_positive_local,251,0.8213,1999.8739163606824,0.1912864285084676,21,grassFrac_dts_cluster,1,141,85.1,120,1,[0],0,0.35948994773525556,12,3.043071315353245,116,"(2.772761068990178, 2.921677639262782)","(2.772761068990178, 2.982010006807286)","(2.743076912754134, 3.0124421273187636)",2.871468427403164,10.48166275024414,2.8768115124920257,2.921677639262782,0.00625,2.6835813676179896,104,0.11439300557683116,2.743076912754134,105.0,50.314674377441406,49.902000427246094,41.425838470458984,39.53184127807617,10.782833099365234,8.47616195678711,'GeneralStats' object has no attribute 'all_stats'
