model,variable,cluster_method,optimize,optimize_objective,optimize_params,optimize_n_trials,best_trial,best_score,best_spatial_eps,best_temporal_eps,best_min_samples,cluster_variable,n_clusters_from_log,n_clustered_points,noise_percent,n_noise_points,n_clusters,cluster_ids,cluster_id,time_duration,time_duration_timesteps,time_end,time_end_timestep,time_iqr_50,time_iqr_68,time_iqr_90,time_mean,time_mean_shift_magnitude,time_median,time_median_activity_time,time_membership_peak,time_membership_peak_density,time_pooled_median_transition_time,time_pooled_std_transition_time,time_start,time_start_timestep,time_std,time_steepest_gradient,time_steepest_gradient_timestep,time_value_at_end,time_value_at_iqr_90_end,time_value_at_iqr_90_start,time_value_at_start,time_value_change,time_value_change_iqr_90,general_stats_error
GFDL-ESM4,fFire,SpaceTimeDBSCAN,True,combined_spatial_nonlinearity,"{'spatial_eps': (300.0, 1000.0), 'temporal_eps': (0.2, 0.8), 'min_samples': (10, 50)}",1000,236,0.8384,503.5473111747509,0.54262773905161,10,fFire_dts_cluster,1,57,75.4,43,1,[0],0,0.2825858139233901,9,3.7396746660029976,134,"(3.617032454931973, 3.7097153172700814)","(3.617032454931973, 3.7097153172700814)","(3.4570888520796075, 3.7396746660029976)",3.6292376873300816,0.16455853499485323,3.6483198958609364,3.6483198958609364,3.6483198958609364,0.003125,3.6483198958609364,0.08175393118342478,3.4570888520796075,125,0.09027186445791137,3.6483198958609364,130.0,0.3584401257759679,0.3584401257759679,0.14161495462414359,0.14161495462414359,0.21682517115182431,0.21682517115182431,'GeneralStats' object has no attribute 'all_stats'
