model,variable,cluster_method,optimize,optimize_objective,optimize_params,optimize_n_trials,best_trial,best_score,best_spatial_eps,best_temporal_eps,best_min_samples,cluster_variable,n_clusters_from_log,n_clustered_points,noise_percent,n_noise_points,n_clusters,cluster_ids,cluster_id,time_duration,time_duration_timesteps,time_end,time_end_timestep,time_iqr_50,time_iqr_68,time_iqr_90,time_mean,time_mean_shift_magnitude,time_median,time_median_activity_time,time_membership_peak,time_membership_peak_density,time_pooled_median_transition_time,time_pooled_std_transition_time,time_start,time_start_timestep,time_std,time_steepest_gradient,time_steepest_gradient_timestep,time_value_at_end,time_value_at_iqr_90_end,time_value_at_iqr_90_start,time_value_at_start,time_value_change,time_value_change_iqr_90,general_stats_error
GFDL-ESM4,cVeg,SpaceTimeDBSCAN,True,mean_spatial_autocorrelation,"{'spatial_eps': (300.0, 1000.0), 'temporal_eps': (0.2, 0.8), 'min_samples': (9, 50)}",1000,242,0.9727,535.0379211119971,0.20204248525963783,9,cVeg_dts_cluster,1,43,53.5,23,1,[0],0,0.06401304758668402,2,2.28395100214874,92,"(2.219937954562056, 2.219937954562056)","(2.219937954562056, 2.2520251727823393)","(2.219937954562056, 2.2520251727823393)",2.251971376497712,-4.033151626586914,2.2520251727823393,2.2520251727823393,2.219937954562056,0.015625,2.219937954562056,0.017840786321650832,2.219937954562056,90,0.026133244930087913,2.2520251727823393,90.0,9.389823913574219,10.054054260253906,11.677011489868164,11.677011489868164,-2.2871875762939453,-1.6229572296142578,'GeneralStats' object has no attribute 'all_stats'
