model,variable,cluster_method,optimize,optimize_objective,optimize_params,optimize_n_trials,best_trial,best_score,best_spatial_eps,best_temporal_eps,best_min_samples,cluster_variable,n_clusters_from_log,n_clustered_points,noise_percent,n_noise_points,n_clusters,cluster_ids,cluster_id,time_duration,time_duration_timesteps,time_end,time_end_timestep,time_iqr_50,time_iqr_68,time_iqr_90,time_mean,time_mean_shift_magnitude,time_median,time_median_activity_time,time_membership_peak,time_membership_peak_density,time_pooled_median_transition_time,time_pooled_std_transition_time,time_start,time_start_timestep,time_std,time_steepest_gradient,time_steepest_gradient_timestep,time_value_at_end,time_value_at_iqr_90_end,time_value_at_iqr_90_start,time_value_at_start,time_value_change,time_value_change_iqr_90,general_stats_error
GFDL-ESM4,MCWD,SpaceTimeDBSCAN,True,mean_spatial_autocorrelation,"{'spatial_eps': (300.0, 1000.0), 'temporal_eps': (0.2, 0.8), 'min_samples': (9, 50)}",1000,74,0.8313,682.7364493953521,0.30330518592271477,10,MCWD_dts_cluster,1,18,22.2,4,1,[0],0,0.1942529895119378,7,1.233491790991252,52,"(1.0668286268797829, 1.1221685334742801)","(1.0668286268797829, 1.1777155935242831)","(1.0392388014793141, 1.233491790991252)",1.1408356705654796,-61.93237676455021,1.1499420634992816,1.1499420634992816,1.0668286268797829,0.008333333333333333,1.0668286268797829,0.05879446997830437,1.0392388014793141,45,0.07104380663126313,1.0668286268797829,45.0,-359.93715473348857,-359.93715473348857,-284.3425066326745,-284.3425066326745,-75.59464810081408,-75.59464810081408,'GeneralStats' object has no attribute 'all_stats'
