model,variable,rolling_years,cluster_method,optimize,timestamp,clustering_params,cluster_variable,n_clusters_from_log,n_clustered_points,noise_percent,n_noise_points,n_clusters,cluster_ids,cluster_id,time_duration,time_duration_timesteps,time_end,time_end_timestep,time_iqr_50,time_iqr_68,time_iqr_90,time_mean,time_mean_shift_magnitude,time_median,time_median_activity_time,time_membership_peak,time_membership_peak_density,time_pooled_median_transition_time,time_pooled_std_transition_time,time_start,time_start_timestep,time_std,time_steepest_gradient,time_steepest_gradient_timestep,time_value_at_end,time_value_at_iqr_90_end,time_value_at_iqr_90_start,time_value_at_start,time_value_change,time_value_change_iqr_90,general_stats_error
GFDL-ESM4,treeFrac,1,SpaceTimeDBSCAN,False,2026-07-22T01:12:23.913752,"{'spatial_eps': 600, 'temporal_eps': 1.0, 'min_samples': 15}",treeFrac_dts_cluster,2,138,55.8,77,2,"[0, 1]",0,1.1903357188788846,39,3.903695270543949,145,"(3.1677201620158257, 3.521560095353152)","(2.982010006807002, 3.6792374724354886)","(2.861893796992149, 3.7977065797741147)",3.3693924246705262,-28.697921752929688,3.392357049355894,3.392357049355894,3.199395498428885,0.0035561877667140826,3.3438222255291237,0.2980051079072695,2.7133595516650644,106,0.3284181976655292,3.199395498428885,121.0,14.347404479980469,15.782169342041016,43.345306396484375,47.58030319213867,-33.2328987121582,-27.56313705444336,'GeneralStats' object has no attribute 'all_stats'
GFDL-ESM4,treeFrac,1,SpaceTimeDBSCAN,False,2026-07-22T01:12:23.913752,"{'spatial_eps': 600, 'temporal_eps': 1.0, 'min_samples': 15}",treeFrac_dts_cluster,2,138,55.8,77,2,"[0, 1]",1,1.9608510035060362,67,2.471837222857971,98,"(0.9842291719002105, 2.18770030336168)","(0.9568171085199424, 2.2520251727821687)","(0.5352402042088897, 2.2520251727821687)",1.3919311717704574,-32.15610694885254,1.4176887667134395,1.4176887667134395,2.2520251727821687,0.002844950213371266,1.5344122534837936,0.5579311611940235,0.5109862193519348,31,0.5254524555884662,0.6617121786966322,36.0,0.2635602653026581,1.7360862493515015,35.78376388549805,36.56704330444336,-36.3034830391407,-34.047677636146545,'GeneralStats' object has no attribute 'all_stats'
