model,variable,rolling_years,cluster_method,optimize,timestamp,optimize_objective,optimize_params,optimize_n_trials,best_trial,best_score,best_spatial_eps,best_temporal_eps,best_min_samples,cluster_variable,n_clusters_from_log,n_clustered_points,noise_percent,n_noise_points,n_clusters,cluster_ids,cluster_id,time_duration,time_duration_timesteps,time_end,time_end_timestep,time_iqr_50,time_iqr_68,time_iqr_90,time_mean,time_mean_shift_magnitude,time_median,time_median_activity_time,time_membership_peak,time_membership_peak_density,time_pooled_median_transition_time,time_pooled_std_transition_time,time_start,time_start_timestep,time_std,time_steepest_gradient,time_steepest_gradient_timestep,time_value_at_end,time_value_at_iqr_90_end,time_value_at_iqr_90_start,time_value_at_start,time_value_change,time_value_change_iqr_90,general_stats_error
GFDL-ESM4,grassFrac,5,SpaceTimeDBSCAN,True,2026-07-21T02:59:33.777625,mean_spatial_autocorrelation,"{'spatial_eps': (300.0, 2000.0), 'temporal_eps': (1.5, 4.0), 'min_samples': (2, 25)}",3000,1748,0.7108,422.8193211284338,1.595765489552346,10,grassFrac_dts_cluster,2,79,57.0,45,2,"[0, 1]",0,1.3152439747398716,43,3.878682413339959,142,"(2.8917292279914477, 3.457088852079778)","(2.7727610689900644, 3.6170324549322004)","(2.683581367617876, 3.8526217638711273)",3.179361555135721,23.46274185180664,3.1677201620159963,3.1677201620159963,3.6170324549322004,0.003125,3.167818354027389,0.39315194923971897,2.5634384386000875,99,0.3697902557940628,3.6170324549322004,132.0,61.24971008300781,61.03630065917969,41.007049560546875,34.6829948425293,26.566715240478516,20.029251098632812,'GeneralStats' object has no attribute 'all_stats'
GFDL-ESM4,grassFrac,5,SpaceTimeDBSCAN,True,2026-07-21T02:59:33.777625,mean_spatial_autocorrelation,"{'spatial_eps': (300.0, 2000.0), 'temporal_eps': (1.5, 4.0), 'min_samples': (2, 25)}",3000,1748,0.7108,422.8193211284338,1.595765489552346,10,grassFrac_dts_cluster,2,79,57.0,45,2,"[0, 1]",1,0.6195959803660571,20,3.3923570493561215,126,"(2.7727610689900644, 3.0739117988741214)","(2.7727610689900644, 3.3923570493561215)","(2.7727610689900644, 3.3923570493561215)",3.058908671978429,13.29415512084961,3.0430713153531883,3.0430713153531883,2.7727610689900644,0.0020833333333333333,3.027756721335919,0.20973675382856624,2.7727610689900644,106,0.19783999925492587,2.8321416949244167,107.0,60.01504898071289,60.01504898071289,37.49351501464844,37.49351501464844,22.521533966064453,22.521533966064453,'GeneralStats' object has no attribute 'all_stats'
