model,variable,cluster_method,optimize,optimize_objective,optimize_params,optimize_n_trials,best_trial,best_score,best_spatial_eps,best_temporal_eps,best_min_samples,cluster_variable,n_clusters_from_log,n_clustered_points,noise_percent,n_noise_points,n_clusters,cluster_ids,cluster_id,time_duration,time_duration_timesteps,time_end,time_end_timestep,time_iqr_50,time_iqr_68,time_iqr_90,time_mean,time_mean_shift_magnitude,time_median,time_median_activity_time,time_membership_peak,time_membership_peak_density,time_pooled_median_transition_time,time_pooled_std_transition_time,time_start,time_start_timestep,time_std,time_steepest_gradient,time_steepest_gradient_timestep,time_value_at_end,time_value_at_iqr_90_end,time_value_at_iqr_90_start,time_value_at_start,time_value_change,time_value_change_iqr_90,general_stats_error
GFDL-ESM4,grassFrac,SpaceTimeDBSCAN,True,mean_spatial_autocorrelation,"{'spatial_eps': (300.0, 1000.0), 'temporal_eps': (0.2, 0.8), 'min_samples': (9, 50)}",1000,639,0.6481,578.8195138529786,0.2736847694194777,9,grassFrac_dts_cluster,2,118,72.9,86,2,"[0, 1]",0,0.6404342753012884,21,3.9036952705440626,145,"(3.424737428795595, 3.8256002458672356)","(3.3923570493561215, 3.878682413339959)","(3.327659251401485, 3.878682413339959)",3.611403457980682,10.982986450195312,3.6326761753966537,3.6326761753966537,3.878682413339959,0.003125,3.6170324549322004,0.18981722617401905,3.2632609952427742,124,0.20897501895823595,3.7977065797742853,140.0,53.17995834350586,53.17524719238281,42.306514739990234,43.40533447265625,9.77462387084961,10.868732452392578,'GeneralStats' object has no attribute 'all_stats'
GFDL-ESM4,grassFrac,SpaceTimeDBSCAN,True,mean_spatial_autocorrelation,"{'spatial_eps': (300.0, 1000.0), 'temporal_eps': (0.2, 0.8), 'min_samples': (9, 50)}",1000,639,0.6481,578.8195138529786,0.2736847694194777,9,grassFrac_dts_cluster,2,118,72.9,86,2,"[0, 1]",1,0.23968105832858555,8,3.01244212731865,116,"(2.9216776392626116, 2.951763134798341)","(2.8917292279914477, 3.01244212731865)","(2.7727610689900644, 3.01244212731865)",2.910074639672223,10.701744079589844,2.9216776392626116,2.9216776392626116,2.9216776392626116,0.003125,2.9216776392626116,0.059780044917068544,2.7727610689900644,108,0.07942698984052914,2.802440810942983,108.0,50.22282028198242,50.22282028198242,40.036319732666016,40.036319732666016,10.186500549316406,10.186500549316406,'GeneralStats' object has no attribute 'all_stats'
