model,variable,rolling_years,shift_method_name,cluster_method_name,method,shift_direction,shift_selection,optimize,optimize_params,optimize_objective,optimize_direction,optimize_n_trials,run_name,best_trial,best_score,best_spatial_eps,best_temporal_eps,best_min_samples,cluster_variable,n_clusters_from_log,n_clustered_points,noise_percent,n_noise_points,n_clusters,cluster_ids,cluster_id,time_duration,time_duration_timesteps,time_end,time_end_timestep,time_iqr_50,time_iqr_68,time_iqr_90,time_mean,time_mean_shift_magnitude,time_median,time_median_activity_time,time_membership_peak,time_membership_peak_density,time_pooled_median_transition_time,time_pooled_std_transition_time,time_start,time_start_timestep,time_std,time_steepest_gradient,time_steepest_gradient_timestep,time_value_at_end,time_value_at_iqr_90_end,time_value_at_iqr_90_start,time_value_at_start,time_value_change,time_value_change_iqr_90,general_stats_error
TaiESM1,AnnualRainfall,10,ASDETECT(),SpaceTimeDBSCAN,SpaceTimeDBSCAN,negative,local,True,"{'spatial_eps': (500.0, 2000.0), 'temporal_eps': (0.1, 0.5), 'min_samples': (10, 50)}",mean_spatial_autocorrelation,maximize,1000,TaiESM1/AnnualRainfall/smooth10yr/SpaceTimeDBSCAN_sp500-2000_t0p1-0p5_ms10-50_mean_spatial_autocorrelation_n1000_negative_local,349,0.9908,841.4802599281719,0.1102934444052337,10,AnnualRainfall_dts_cluster,1,36,58.3,21,1,[0],0,0.160765378972485,5,0.6887230752230948,20,"(0.5909084468796664, 0.6556675627495565)","(0.5592069148470387, 0.6887230752230948)","(0.5279576962506098, 0.6887230752230948)",0.607587605728734,-108.49034026977256,0.6069851926510523,0.6069851926510523,0.6230619384224383,0.004734848484848485,0.6230619384224383,0.04475559438087691,0.5279576962506098,15,0.05491494897127554,0.6230619384224383,17.0,1404.5273747356532,1404.5273747356532,1518.2020034432571,1518.2020034432571,-113.67462870760392,-113.67462870760392,'GeneralStats' object has no attribute 'all_stats'
